Estrato,Cong,Nroviv,Miembro,RelPar,Sexo,Edad,Salud,Educa,PEA,Ocup
2,5,11,2,CONYUGE,2,71,1,6,0,0
2,5,12,1,Jefe/a,1,34,1,7,1,1
2,5,12,2,CONYUGE,2,35,1,7,1,1
2,5,12,3,HIJO,2,12,1,2,0,0
2,5,12,4,HIJO,2,5,1,1,0,0
2,5,13,1,Jefe/a,1,29,1,2,1,1
2,5,13,2,CONYUGE,2,26,1,2,1,1
2,5,13,3,HIJA,2,9,1,2,0,0
2,5,13,4,HIJO,1,8,1,2,0,0
2,5,14,1,Jefe/a,1,48,0,6,1,1
2,5,14,2,CONYUGE,2,36,0,8,0,0
2,5,14,3,SUEGRA,2,62,0,6,1,1
2,5,14,4,HIJASTRA,2,16,0,7,0,0
2,5,14,5,HIJASTRA,2,14,0,2,9,9
2,5,14,6,HIJASTRA,2,12,0,2,0,0
2,5,14,7,HIJASTRA,1,9,0,2,0,0
2,5,14,8,HIJO,1,1,0,99,0,0
2,5,15,1,Jefe/a,2,36,0,4,1,1
2,5,15,2,HIJO,1,14,1,2,9,9
2,5,15,3,HIJA,2,10,1,2,0,0
2,5,16,1,Jefe/a,2,63,1,10,0,0
2,5,16,2,HIJA,2,37,1,10,1,1
2,5,17,1,Jefe/a,1,79,1,0,0,0
2,5,17,2,CONYUGE,2,80,0,0,0,0
2,5,17,3,HIJO,1,40,0,6,1,0
2,5,18,1,Jefe/a,1,51,0,6,1,1
2,5,18,2,conyuge,2,54,0,0,1,0
2,5,18,3,hijo,1,25,0,7,1,1
2,5,18,4,hijo,1,15,0,2,0,0
2,5,19,1,Jefe/a,1,59,1,6,1,1
2,5,19,2,conyuge,2,55,1,0,1,1
2,5,19,3,hija,2,20,1,9,1,1
2,5,20,1,Jefe/a,2,59,1,8,1,1
2,5,21,1,Jefe/a,1,35,0,7,1,1
2,5,21,2,madre,2,69,0,6,0,0
2,5,21,3,hermano,1,42,0,6,0,0
2,5,22,1,Jefe/a,1,58,0,8,1,1
2,5,22,2,CONYUGE,2,42,0,8,1,1
2,5,22,3,HIJO,2,17,0,3,0,0
2,5,22,4,HIJO,2,15,0,2,0,0
2,5,22,5,HIJA,2,12,0,2,0,0
2,5,22,6,HIJO,2,11,0,3,0,0
2,5,22,7,HIJA,2,9,0,2,0,0
2,5,22,8,HIJO,2,8,0,2,0,0
2,5,22,9,HIJO,1,6,0,2,0,0
2,5,23,1,Jefe/a,1,41,0,0,1,1
2,5,23,2,conyuge,2,42,0,6,0,0
2,5,23,3,hija,2,18,0,8,0,0
2,5,23,4,hijo,1,14,0,7,9,9
2,5,23,5,hijo,2,12,0,2,0,0
2,5,23,6,hijo,1,10,0,2,0,0
2,5,23,7,hijo,1,8,0,2,0,0
2,5,23,8,hijo,1,6,0,2,0,0
2,5,23,9,hija,2,4,0,99,0,0
2,5,23,10,hijo,1,1,0,99,0,0
2,5,23,11,yerno,1,21,0,6,1,1
2,5,24,1,Jefe/a,2,43,0,0,1,0
2,5,24,2,hijo,1,14,0,7,9,9
2,5,24,3,hija,2,10,0,2,0,0
2,5,24,4,hija,2,19,0,7,0,0
2,5,24,5,nieta,2,1,0,99,0,0
2,5,24,6,hija,2,17,0,3,0,0
2,5,25,1,Jefe/a,2,50,0,0,1,1
2,5,26,1,Jefe/a,1,36,1,6,1,1
2,5,26,2,CONYUGE,2,32,1,7,0,0
2,5,26,3,HERMANO,1,26,0,7,1,0
2,5,26,4,MADRE,2,75,1,6,0,0
2,5,26,5,HIJA,2,17,1,3,0,0
2,5,26,6,HIJA,2,14,1,2,9,9
2,5,26,7,HIJA,2,5,1,0,0,0
2,5,26,8,HIJA,2,3,1,99,0,0
2,5,26,9,1,1,1,1,99,0,0
2,5,27,1,Jefe/a,2,67,0,7,0,0
2,5,28,1,Jefe/a,2,66,0,0,0,0
2,5,28,2,HIJA,2,28,0,7,1,0
2,5,28,3,NIETO,1,9,0,2,0,0
2,5,28,4,NIETO,1,7,0,2,0,0
2,5,28,5,NIETO,2,6,0,1,0,0
2,5,29,1,Jefe/a,1,61,1,7,1,1
2,5,29,2,CONYUGE,2,56,1,6,1,1
2,5,29,3,HIJO,1,24,1,4,0,0
2,5,29,4,HIJA,2,21,1,5,0,0
2,5,30,1,Jefe/a,1,65,0,8,0,0
2,5,30,2,CONYUGE,2,53,0,7,1,1
2,5,30,3,HIJO,1,27,1,7,1,1
2,5,31,1,Jefe/a,2,45,1,9,1,1
2,5,31,2,madre,2,81,1,9,0,0
2,5,32,1,Jefe/a,2,67,1,10,0,0
2,5,32,2,HIJA,2,30,1,9,0,0
2,5,32,3,NIETA,2,1,1,99,0,0
2,5,33,1,Jefe/a,2,25,1,4,1,1
2,5,33,2,no fliar.,2,24,1,4,1,1
2,5,34,1,Jefe/a,1,33,1,10,1,1
2,5,34,2,CONYUGE,2,34,1,10,1,1
2,5,35,1,Jefe/a,1,61,1,9,1,1
2,5,35,2,CONYUGE,2,48,1,7,0,0
2,5,35,3,HIJO,1,23,1,8,0,0
2,5,36,1,Jefe/a,2,22,0,5,0,0
2,5,37,1,Jefe/a,1,30,1,10,1,1
2,5,38,1,Jefe/a,2,41,1,9,1,1
2,5,38,2,HIJA,2,14,1,2,9,9
2,5,38,3,HIJO,1,11,1,2,0,0
2,5,39,1,Jefe/a,2,39,1,9,1,1
2,5,39,2,HIJA,2,14,1,2,9,9
2,5,39,3,HIJO,1,10,1,2,0,0
2,5,40,1,Jefe/a,1,49,1,9,1,0
2,5,40,2,conyuge,2,39,1,10,1,1
2,5,41,1,Jefe/a,1,80,1,9,0,0
2,5,41,2,CONYUGE,2,78,1,9,0,0
2,5,42,1,Jefe/a,1,19,0,5,1,1
2,5,42,2,hermano,1,25,1,5,1,1
2,5,42,3,cunada,2,21,1,5,1,1
2,5,43,1,Jefe/a,1,55,1,10,1,1
2,5,43,2,CONYUGE,2,51,1,10,1,1
2,5,43,3,HIJO,1,24,1,10,1,1
2,5,43,4,HIJO,1,17,1,5,1,1
2,5,44,1,Jefe/a,1,22,1,5,0,0
2,5,45,1,Jefe/a,1,24,0,4,0,0
2,5,45,2,AMIGO,1,20,1,5,1,0
2,5,46,1,Jefe/a,1,46,1,5,1,1
2,5,46,2,CONYUGE,2,44,1,10,0,0
2,5,46,3,HIJA,2,20,1,4,1,0
2,5,46,4,HIJA,2,18,1,4,0,0
2,5,46,5,HIJA,2,6,1,2,0,0
2,5,47,1,Jefe/a,2,24,0,5,1,1
2,5,47,2,AMIGA,2,23,1,4,0,0
2,5,48,1,Jefe/a,2,32,1,4,1,1
2,5,48,2,HIJA,2,8,1,2,0,0
2,5,48,3,HIJO,1,4,1,99,0,0
2,5,49,1,Jefe/a,1,61,1,10,1,1
2,5,49,2,CONYUGE,2,61,1,5,1,1
2,5,49,3,HIJO,1,29,1,5,0,0
2,5,49,4,HIJA,2,26,1,5,0,0
2,5,50,1,Jefe/a,2,43,1,4,0,0
2,6,1,1,Jefe/a,1,22,1,5,0,0
2,6,1,2,amigo,1,21,1,5,0,0
2,6,1,3,amigo,1,21,1,5,0,0
2,6,2,1,Jefe/a,1,45,1,10,1,1
2,6,2,2,conyuge,2,42,1,7,1,0
2,6,2,3,hija,2,17,1,3,0,0
2,6,2,4,hija,2,14,1,2,9,9
2,6,3,1,Jefe/a,1,90,1,7,0,0
2,6,3,2,CONYUGE,2,86,1,6,0,0
2,6,4,1,Jefe/a,1,46,1,10,1,1
2,6,4,2,CONYUGE,2,49,1,5,1,1
2,6,4,3,HIJO,1,16,1,3,0,0
2,6,4,4,HIJO,1,14,1,2,9,9
2,6,4,5,HIJO,1,12,1,2,0,0
2,6,4,6,HIJA,2,11,1,2,0,0
2,6,5,1,Jefe/a,1,68,1,10,0,0
2,6,5,2,CONYUGE,2,69,1,10,0,0
2,6,6,1,Jefe/a,2,47,1,10,1,1
2,6,6,2,HIJA,2,16,1,3,0,0
2,6,7,1,Jefe/a,2,18,1,5,0,0
2,6,8,1,Jefe/a,1,83,1,8,0,0
2,6,8,2,CONYUGE,2,80,1,7,0,0
2,6,9,1,Jefe/a,2,78,1,6,0,0
2,6,9,2,HIJO,1,54,1,8,1,1
2,6,10,1,Jefe/a,1,45,1,10,1,1
2,6,10,2,CONYUGE,2,45,1,10,1,0
2,6,10,3,HIJO,1,16,1,2,0,0
2,6,10,4,HIJO,1,13,1,2,0,0
2,6,11,1,Jefe/a,1,36,1,10,1,1
2,6,11,2,CONYUGE,2,34,1,10,1,1
2,6,12,1,Jefe/a,1,30,1,9,1,1
2,6,12,2,CONYUGE,2,28,1,10,1,1
2,6,13,1,Jefe/a,2,72,1,10,0,0
2,6,13,2,NIETA,2,20,1,4,0,0
2,6,14,1,Jefe/a,1,74,1,9,0,0
2,6,14,2,CONYUGE,2,74,1,8,0,0
2,6,15,1,Jefe/a,1,74,1,7,0,0
2,6,15,2,CONYUGE,2,76,1,7,0,0
2,6,16,1,Jefe/a,2,36,1,10,1,1
2,6,16,2,HIJO,1,15,1,3,0,0
2,6,16,3,HIJA,2,15,1,3,0,0
2,6,16,4,HIJA,2,14,1,2,9,9
2,6,16,5,HIJA,2,4,1,99,0,0
2,6,17,1,Jefe/a,1,27,1,4,1,1
2,6,17,2,no familia,1,28,1,5,1,1
2,6,17,3,no falimia,1,25,1,9,1,1
2,6,17,4,no familia,1,24,1,5,1,1
2,6,17,5,no familia,1,20,1,4,0,0
2,6,18,1,Jefe/a,2,20,1,5,0,0
2,6,18,2,NO FAMILIA,2,20,1,5,0,0
2,6,18,3,NO FAMILIA,2,26,0,5,0,0
2,6,19,1,Jefe/a,1,20,1,9,1,1
2,6,19,2,CONYUGE,2,30,1,10,1,1
2,6,20,1,Jefe/a,2,47,1,10,1,1
2,6,20,2,MADRE,2,85,1,9,0,0
2,6,21,1,Jefe/a,1,70,1,8,0,0
2,6,21,2,conyuge,2,67,1,7,0,0
2,6,21,3,MADRE,2,88,1,7,0,0
2,6,22,1,Jefe/a,1,36,1,10,1,1
2,6,22,2,conyuge,2,26,1,5,1,1
2,6,23,1,Jefe/a,1,50,1,10,1,1
2,6,23,2,CONYUGE,2,47,1,10,0,0
2,6,23,3,HIJA,1,23,1,5,1,0
2,6,23,4,HIJA,1,19,1,5,0,0
2,6,23,5,HIJA,1,10,1,2,0,0
2,6,24,1,Jefe/a,1,42,1,9,1,1
2,6,24,2,CONYUGE,2,45,1,10,0,0
2,6,24,3,HIJASTRA,2,22,1,4,1,1
2,6,24,4,HIJASTRA,2,14,0,2,9,9
2,6,25,1,Jefe/a,1,50,1,10,1,1
2,6,25,2,CONYUGE,2,45,1,10,1,1
2,6,25,3,HIJO,2,16,1,3,0,0
2,6,25,4,HIJO,1,12,1,2,0,0
2,6,26,1,Jefe/a,1,55,1,10,1,1
2,6,27,1,Jefe/a,1,38,1,7,1,1
2,6,27,2,CONYUGE,2,32,1,8,0,0
2,6,27,3,HIJO,1,11,1,2,0,0
2,6,27,4,HIJA,2,10,1,2,0,0
2,6,28,1,Jefe/a,1,50,1,9,1,1
2,6,28,2,conyuge,2,50,1,7,1,1
2,6,28,3,hijo,1,13,1,2,0,0
2,6,29,1,Jefe/a,1,42,0,6,1,1
2,6,29,2,conyuge,2,36,0,8,0,0
2,6,29,3,hijo,1,9,0,2,0,0
2,6,29,4,hijo,2,3,0,99,0,0
2,6,30,1,Jefe/a,1,23,0,7,1,1
2,6,30,2,HERMANO,1,22,1,7,1,1
2,6,30,3,HERMANA,2,24,0,10,0,0
2,6,30,4,MADRE,2,40,0,7,0,0
2,6,31,1,Jefe/a,1,58,1,6,1,1
2,6,31,2,CONYUGE,2,59,1,7,0,0
2,6,31,3,HIJO,1,21,1,4,0,0
2,6,32,1,Jefe/a,2,51,0,6,0,0
2,6,32,2,hija,2,25,0,4,1,0
2,6,32,3,hijo,1,20,1,9,1,1
2,6,32,4,nuera,2,19,1,9,1,1
2,6,32,5,nieta,2,0,1,99,0,0
2,6,33,1,Jefe/a,2,35,1,8,1,1
2,6,33,2,HIJA,2,15,1,3,0,0
2,6,33,3,HIJO,1,11,1,2,0,0
2,6,33,4,HIJO,2,7,1,2,0,0
2,6,33,5,HIJO,1,3,1,99,0,0
2,6,34,1,Jefe/a,2,36,0,9,1,1
2,6,34,2,hijo,1,18,0,8,0,0
2,6,34,3,hijo,1,6,0,1,0,0
2,6,34,4,hijo,1,4,0,99,0,0
2,6,34,5,hija,2,2,0,99,0,0
2,6,35,1,Jefe/a,1,29,1,8,1,1
2,6,35,2,CONYUGE,2,26,0,9,1,0
2,6,36,1,Jefe/a,1,43,0,9,1,0
2,6,36,2,CONYUGE,2,47,0,8,1,0
2,6,36,3,HIJO,2,7,0,2,0,0
2,6,36,4,MADRE,2,79,1,7,0,0
2,6,37,1,Jefe/a,2,38,0,9,1,1
2,6,37,2,HIJO,1,12,0,2,0,0
2,6,37,3,HIJA,2,10,0,2,0,0
2,6,38,1,Jefe/a,2,69,1,7,0,0
2,6,39,1,Jefe/a,1,50,1,10,1,1
2,6,39,2,CONYUGE,2,47,1,4,0,0
2,6,39,3,HIJA,2,15,1,3,0,0
2,6,40,1,Jefe/a,1,23,1,10,1,1
2,6,40,2,CONYUGE,2,21,1,10,1,0
2,6,40,3,HIJO,1,1,1,99,0,0
2,6,41,1,Jefe/a,1,70,1,9,0,0
2,6,41,2,CONYUGE,2,47,1,6,0,0
2,6,41,3,NIETO,1,34,0,9,1,1
2,6,42,1,Jefe/a,2,69,1,7,0,0
2,6,43,1,Jefe/a,1,40,1,9,1,0
2,6,43,2,MADRE,2,66,1,6,0,0
2,6,44,1,Jefe/a,1,65,1,8,0,0
2,6,44,2,CONYUGE,2,65,1,7,0,0
2,6,44,3,HIJA,2,32,1,5,1,1
2,6,45,1,Jefe/a,2,52,1,7,0,0
2,6,46,1,Jefe/a,1,45,1,6,0,0
2,6,46,2,CONYUGE,2,44,1,9,1,0
2,6,46,3,HIJA,2,21,1,6,1,0
2,6,46,4,HIJO,1,20,1,6,1,1
2,6,46,5,HIJA,2,18,1,8,1,1
2,6,46,6,HIJA,2,17,1,2,0,0
2,6,47,1,Jefe/a,1,76,1,6,0,0
2,6,47,2,CONYUGE,2,75,1,0,0,0
2,6,48,1,Jefe/a,2,53,1,7,1,0
2,6,48,2,madre,2,87,1,6,0,0
2,6,49,1,Jefe/a,1,51,1,7,1,1
2,6,49,2,conyuge,2,50,1,7,0,0
2,6,49,3,hija,2,24,1,4,1,0
2,6,49,4,hijo,1,28,1,7,1,1
2,6,50,1,Jefe/a,1,43,1,6,1,1
2,6,50,2,CONYUGE,2,57,1,8,1,0
2,6,50,3,HIJA,2,22,1,5,1,1
2,6,50,4,HIJA,1,20,1,5,1,0
2,6,50,5,HIJA,2,18,1,3,0,0
2,7,1,1,Jefe/a,1,70,1,7,0,0
2,7,1,2,conyuge,2,69,1,6,0,0
2,7,2,1,Jefe/a,1,53,0,7,1,1
2,7,2,2,CONYUGE,2,52,0,7,1,0
2,7,2,3,HIJA,2,25,1,8,1,1
2,7,2,4,YERNO,1,25,0,8,1,1
2,7,3,1,Jefe/a,1,57,1,9,1,1
2,7,3,2,HIJO,1,33,1,5,1,1
2,7,4,1,Jefe/a,1,77,1,7,0,0
2,7,4,2,CONYUGE,2,71,1,7,0,0
2,7,5,1,Jefe/a,1,29,0,7,1,0
2,7,5,2,MADRE,2,57,0,7,1,1
2,7,6,1,Jefe/a,1,74,1,10,0,0
2,7,6,2,CONYUGE,2,68,1,8,0,0
2,7,6,3,HIJA,2,40,1,10,1,1
2,7,7,1,Jefe/a,2,54,1,9,1,1
2,7,7,2,HIJA,2,25,1,4,1,0
2,7,8,1,Jefe/a,1,52,1,10,1,0
2,7,9,1,Jefe/a,2,74,1,7,0,0
2,7,10,1,Jefe/a,1,45,1,10,1,1
2,7,10,2,conyuge,2,43,1,8,1,0
2,7,10,3,suegra,2,73,1,7,0,0
2,7,10,4,hija,2,15,1,3,0,0
2,7,10,5,hija,2,12,1,2,0,0
2,7,10,6,hijo,1,7,1,2,0,0
2,7,11,1,Jefe/a,1,42,1,9,1,1
2,7,11,2,CONYUGE,2,39,1,9,1,1
2,7,11,3,HIJO,1,9,1,2,0,0
2,7,12,1,Jefe/a,1,46,1,6,1,1
2,7,12,2,conyuge,2,41,0,6,0,0
2,7,12,3,hija,2,24,0,7,1,1
2,7,12,4,hijo,1,22,0,7,1,1
2,7,12,5,hijo,1,21,0,7,1,1
2,7,12,6,hijo,1,20,1,7,1,1
2,7,12,7,hijo,1,17,1,7,1,1
2,7,12,8,hijo,1,15,1,2,0,0
2,7,13,1,Jefe/a,1,42,0,8,1,1
2,7,13,2,conyuge,2,36,0,6,1,0
2,7,13,3,HIJA,2,19,0,4,1,0
2,7,13,4,HIJO,1,18,0,8,1,0
2,7,13,5,HIJA,2,14,0,2,9,9
2,7,14,1,Jefe/a,1,49,0,7,1,1
2,7,14,2,CONYUGE,2,48,0,7,1,1
2,7,15,1,Jefe/a,1,44,0,7,1,1
2,7,15,2,conyuge,2,40,0,8,1,0
2,7,15,3,hija,2,13,0,2,0,0
2,7,16,1,Jefe/a,2,62,1,7,0,0
2,7,16,2,nieta,2,20,1,4,1,0
2,7,17,1,Jefe/a,1,59,1,2,1,1
2,7,17,2,conyuge,2,47,1,7,1,1
2,7,17,3,hijo,1,18,1,5,1,1
2,7,17,4,hijo,1,16,1,3,1,1
2,7,18,1,Jefe/a,1,78,1,7,0,0
2,7,18,2,conyuge,2,69,1,8,0,0
2,7,19,1,Jefe/a,1,70,1,7,0,0
2,7,20,1,Jefe/a,1,58,1,8,1,1
2,7,20,2,conyuge,2,62,1,8,0,0
2,7,20,3,hijo,1,26,1,10,1,1
2,7,21,1,Jefe/a,1,75,1,7,0,0
2,7,21,2,conyuge,2,64,1,7,1,1
2,7,22,1,Jefe/a,1,32,1,8,1,1
2,7,22,2,conyuge,2,31,1,8,1,1
2,7,22,3,hijo,1,8,1,2,0,0
2,7,22,4,hijo,1,0,1,99,0,0
2,7,23,1,Jefe/a,1,74,1,7,0,0
2,7,23,2,conyuge,2,65,1,7,0,0
2,7,24,1,Jefe/a,2,54,1,10,1,1
2,7,24,2,hija,2,20,1,4,0,0
2,7,24,3,hijo,1,25,0,4,0,0
2,7,25,1,Jefe/a,2,82,1,7,0,0
2,7,26,1,Jefe/a,1,48,1,10,1,1
2,7,26,2,CONYUGE,2,41,1,10,1,1
2,7,26,3,HIJA,2,20,1,5,1,1
2,7,26,4,HIJO,1,17,1,3,0,0
2,7,26,5,HIJA,2,10,1,2,0,0
2,7,27,1,Jefe/a,2,53,1,4,0,0
2,7,27,2,HIJA,2,31,1,5,1,1
2,7,27,3,HIJO,1,28,1,9,1,1
2,7,28,1,Jefe/a,1,36,1,10,1,1
2,7,28,2,CONYUGE,2,31,1,10,1,1
2,7,28,3,HIJA,2,4,1,99,0,0
2,7,28,4,HIJO,1,1,1,99,0,0
2,7,29,1,Jefe/a,1,63,1,10,1,1
2,7,29,2,HIJO,1,21,1,5,0,0
2,7,30,1,Jefe/a,1,33,1,9,1,1
2,7,30,2,CONYUGE,2,35,1,10,1,1
2,7,30,3,HIJOS,1,4,1,99,0,0
2,7,30,4,HIJA,2,1,1,99,0,0
2,7,31,1,Jefe/a,1,62,1,10,1,1
2,7,31,2,CONYUGE,2,55,1,9,0,0
2,7,32,1,Jefe/a,1,44,1,9,1,1
2,7,32,2,CONYUGE,2,39,1,10,1,1
2,7,32,3,HIJO,1,16,1,3,0,0
2,7,32,4,HIJA,2,13,1,2,0,0
2,7,32,5,HIJO,1,9,1,2,0,0
2,7,33,1,Jefe/a,2,58,1,10,0,0
2,7,33,2,hija,2,37,1,10,1,1
2,7,34,1,Jefe/a,2,51,1,10,1,0
2,7,34,2,hijo,1,13,1,2,0,0
2,7,34,3,hijo,1,10,1,2,0,0
2,7,35,1,Jefe/a,1,45,1,10,1,1
2,7,35,2,conyuge,2,38,1,10,1,1
2,7,35,3,hijo,1,15,1,3,0,0
2,7,35,4,hija,2,12,1,2,0,0
2,7,36,1,Jefe/a,1,36,1,10,1,1
2,7,36,2,conyuge,2,37,1,10,1,1
2,7,36,3,hijo,1,8,1,2,0,0
2,7,36,4,hija,2,5,1,1,0,0
2,7,37,1,Jefe/a,2,65,1,8,0,0
2,7,37,2,hija,2,28,0,9,1,1
2,7,38,1,Jefe/a,1,30,1,10,1,1
2,7,38,2,conyuge,2,27,1,10,1,1
2,7,38,3,hijo,1,0,1,99,0,0
2,7,39,1,Jefe/a,1,48,1,9,1,1
2,7,39,2,CONYUGE,2,45,1,7,0,0
2,7,39,3,HIJO,1,16,1,3,1,1
2,7,39,4,HIJO,1,13,1,2,0,0
2,7,40,1,Jefe/a,1,53,0,7,1,1
2,7,40,2,CONYUGE,2,45,0,7,0,0
2,7,40,3,HIJA,2,25,0,10,1,0
2,7,40,4,HIJO,2,21,0,3,0,0
2,7,41,1,Jefe/a,1,53,0,8,1,1
2,7,42,1,Jefe/a,2,56,1,7,0,0
2,7,42,2,HIJO,1,21,0,9,1,1
2,7,43,1,Jefe/a,2,85,1,6,0,0
2,7,44,1,Jefe/a,1,62,1,9,1,1
2,7,44,2,CONYUGE,2,62,1,9,0,0
2,7,44,3,HIJO,1,37,1,10,1,1
2,7,44,4,HIJO,1,28,1,9,1,0
2,7,44,5,HIJO,1,22,1,5,0,0
2,7,44,6,NIETO,1,15,1,3,0,0
2,7,45,1,Jefe/a,2,76,1,7,0,0
2,7,46,1,Jefe/a,2,61,1,7,1,1
2,7,46,2,hija,2,25,1,5,0,0
2,7,47,1,Jefe/a,2,47,1,9,1,1
2,7,48,1,Jefe/a,2,41,0,8,1,1
2,7,48,2,hija,2,17,0,3,0,0
2,7,49,1,Jefe/a,1,56,0,8,1,0
2,7,49,2,conyuge,2,60,0,9,0,0
2,7,50,1,Jefe/a,1,75,1,10,0,0
2,7,50,2,conyuge,2,70,1,10,0,0
2,7,50,3,hijo,1,41,1,10,1,1
2,8,1,1,Jefe/a,2,50,1,10,1,1
2,8,1,2,hija,2,26,1,5,0,0
2,8,1,3,hija,2,24,1,5,0,0
2,8,1,4,hijo,1,20,1,5,0,0
2,8,1,5,madre,2,78,1,7,0,0
2,8,2,1,Jefe/a,1,57,1,10,1,1
2,8,2,2,conyuge,2,57,1,10,1,1
2,8,2,3,hija,2,27,1,10,1,1
2,8,2,4,hijo,1,24,1,5,0,0
2,8,3,1,Jefe/a,1,38,1,9,1,1
2,8,3,2,conyuge,2,35,1,8,0,0
2,8,3,3,hijo,1,15,1,3,0,0
2,8,3,4,hijo,1,10,1,2,0,0
2,8,4,1,Jefe/a,2,50,1,8,0,0
2,8,4,2,hijo,1,23,1,5,1,1
2,8,4,3,hijo,1,17,1,3,0,0
2,8,5,1,Jefe/a,2,77,1,7,0,0
2,8,6,1,Jefe/a,1,27,1,5,1,1
2,8,6,2,conyuge,2,26,1,5,1,1
2,8,6,3,suegra,2,48,0,7,1,0
2,8,7,1,Jefe/a,1,48,1,7,1,1
2,8,7,2,conyuge,2,51,1,9,0,0
2,8,7,3,hija,2,24,1,2,0,0
2,8,7,4,hija,2,22,1,9,1,1
2,8,7,5,hijo,1,13,1,2,0,0
2,8,8,1,Jefe/a,2,52,1,10,0,0
2,8,8,2,hija,2,25,1,9,0,0
2,8,8,3,hijo,1,16,1,3,0,0
2,8,9,1,Jefe/a,2,38,1,10,1,1
2,8,9,2,hija,2,10,1,2,0,0
2,8,9,3,hija,2,7,1,2,0,0
2,8,10,1,Jefe/a,1,42,0,7,1,0
2,8,10,2,conyuge,2,33,1,10,1,1
2,8,10,3,hijastro,1,3,1,99,0,0
2,8,10,4,hijo,1,0,1,99,0,0
2,8,11,1,Jefe/a,1,37,1,10,1,1
2,8,11,2,cconyuge,2,31,1,10,0,0
2,8,11,3,hija,2,5,1,1,0,0
2,8,11,4,hija,2,4,1,99,0,0
2,8,11,5,hijo,1,1,1,99,0,0
2,8,12,1,Jefe/a,2,55,1,8,0,0
2,8,13,1,Jefe/a,2,77,1,7,0,0
2,8,13,2,hija,2,53,1,7,0,0
2,8,14,1,Jefe/a,2,77,1,7,0,0
2,8,14,2,nieto,1,20,1,5,0,0
2,8,15,1,Jefe/a,1,32,0,8,1,1
2,8,15,2,conyuge,2,29,0,4,0,0
2,8,15,3,conyuge,2,11,0,2,0,0
2,8,15,4,hijo,1,6,0,2,0,0
2,8,15,5,hija,2,3,0,99,0,0
2,8,16,1,Jefe/a,1,28,1,10,1,1
2,8,16,2,conyuge,2,28,1,10,1,0
2,8,16,3,hijo,1,0,1,99,0,0
2,8,17,1,Jefe/a,1,23,1,10,1,1
2,8,17,2,amigo,1,24,1,9,1,1
2,8,17,3,amigo,1,26,1,5,1,1
2,8,18,1,Jefe/a,2,76,1,6,0,0
2,8,19,1,Jefe/a,1,28,1,10,1,1
2,8,19,2,conyuge,2,26,1,10,1,1
2,8,20,1,Jefe/a,2,61,1,7,0,0
2,8,20,2,hija,2,24,1,4,0,0
2,8,21,1,Jefe/a,2,53,1,7,0,0
2,8,21,2,hijo,1,25,1,4,0,0
2,8,22,1,Jefe/a,1,78,1,7,0,0
2,8,22,2,conyuge,2,70,1,7,0,0
2,8,22,3,hija,2,22,1,10,1,1
2,8,23,1,Jefe/a,1,78,1,7,0,0
2,8,23,2,conyuge,2,78,1,9,0,0
2,8,24,1,Jefe/a,2,76,1,6,0,0
2,8,25,1,Jefe/a,2,42,1,8,1,0
2,8,25,2,hijo,1,7,1,2,0,0
2,8,25,3,hijo,1,5,1,1,0,0
2,8,26,1,Jefe/a,2,70,1,8,0,0
2,8,27,1,Jefe/a,1,51,0,6,1,1
2,8,27,2,CONYUGE,2,50,0,9,0,0
2,8,27,3,HIJO,1,27,0,9,1,1
2,8,27,4,HIJO,1,24,0,9,1,1
2,8,27,5,HIJO,1,15,0,7,1,0
2,8,27,6,HERMANA,2,49,0,0,0,0
2,8,28,1,Jefe/a,1,35,1,10,1,1
2,8,28,2,ABUELA,2,82,1,9,0,0
2,8,28,3,HERMANO,1,27,0,9,1,0
2,8,29,1,Jefe/a,1,48,0,6,1,1
2,8,29,2,CONYUGE,2,34,0,7,0,0
2,8,29,3,HIJO,1,9,0,2,0,0
2,8,30,1,Jefe/a,1,56,1,7,1,0
2,8,30,2,CONYUGE,2,54,1,7,1,0
2,8,30,3,HIJA,2,24,1,4,1,0
2,8,30,4,HIJA,2,20,1,5,1,0
2,8,31,1,Jefe/a,1,41,1,9,1,1
2,8,31,2,conyuge,2,40,1,9,1,1
2,8,31,3,hijo,2,18,1,3,0,0
2,8,31,4,hijo,1,14,1,2,9,9
2,8,31,5,hija,2,13,1,2,0,0
2,8,31,6,hija,1,9,1,2,0,0
2,8,32,1,Jefe/a,1,43,0,7,1,1
2,8,32,2,conyuge,2,40,0,9,1,1
2,8,32,3,hijo,1,15,0,3,0,0
2,8,32,4,hija,2,5,0,1,0,0
2,8,32,5,hija,1,4,0,99,0,0
2,8,33,1,Jefe/a,1,78,1,8,0,0
2,8,33,2,conyuge,2,76,1,7,0,0
2,8,33,3,hija,2,37,0,7,1,1
2,8,33,4,nieta,2,19,0,3,0,0
2,8,33,5,nieta,2,15,0,3,0,0
2,8,34,1,Jefe/a,2,36,0,7,1,0
2,8,34,2,conyuge,1,56,0,7,1,0
2,8,34,3,hija,2,8,0,2,0,0
2,8,34,4,hija,2,9,0,2,0,0
2,8,34,5,hija,2,5,0,1,0,0
2,8,34,6,hija,2,16,0,8,0,0
2,8,35,1,Jefe/a,1,33,0,3,1,1
2,8,35,2,conyuge,2,32,0,9,1,1
2,8,36,1,Jefe/a,1,32,0,7,1,1
2,8,36,2,conyuge,2,29,0,7,1,0
2,8,36,3,hija,2,7,0,2,0,0
2,8,36,4,hijo,1,2,0,99,0,0
